Id,age,job,marital,education,default,Acc_balance,housing,loan,contact,day,month,duration,campaign,poutcome,deposit
3405,34,blue-collar,divorced,secondary,no,383,yes,no,unknown,13,may,2231,1,unknown,yes
3406,55,blue-collar,divorced,primary,no,39,yes,no,unknown,13,may,343,1,unknown,no
3407,57,management,married,primary,no,1052,yes,no,unknown,13,may,227,4,unknown,no
3408,59,retired,divorced,unknown,no,-49,yes,no,unknown,13,may,248,2,unknown,no
3409,20,services,single,secondary,no,-103,yes,no,unknown,13,may,180,1,unknown,no
3410,30,services,married,secondary,yes,-846,yes,no,unknown,13,may,117,1,unknown,no
3411,41,admin.,married,secondary,no,705,yes,no,unknown,13,may,205,1,unknown,no
3412,37,services,single,secondary,no,1950,yes,no,unknown,13,may,370,1,unknown,no
3413,31,admin.,divorced,secondary,no,253,yes,no,unknown,13,may,289,2,unknown,no
3414,39,management,single,tertiary,no,595,yes,no,unknown,13,may,427,1,unknown,no
3415,28,blue-collar,married,secondary,no,-185,yes,yes,unknown,13,may,170,1,unknown,no
3416,44,blue-collar,married,primary,no,353,yes,no,unknown,13,may,705,1,unknown,no
3417,31,technician,married,secondary,no,2363,yes,no,unknown,13,may,247,1,unknown,no
3418,28,blue-collar,married,unknown,no,52,yes,no,unknown,13,may,226,1,unknown,no
3419,51,technician,married,unknown,no,205,yes,yes,unknown,13,may,665,1,unknown,no
3420,34,management,married,tertiary,no,1557,yes,yes,unknown,13,may,213,1,unknown,no
3421,24,technician,single,tertiary,no,596,yes,no,unknown,13,may,451,1,unknown,no
3422,29,self-employed,single,tertiary,no,-114,yes,no,unknown,13,may,174,1,unknown,no
3423,50,management,married,primary,no,478,no,no,unknown,13,may,126,5,unknown,no
3424,21,blue-collar,single,secondary,no,614,yes,no,unknown,13,may,243,3,unknown,no
3425,29,blue-collar,single,secondary,no,783,yes,no,unknown,13,may,166,1,unknown,no
3426,26,blue-collar,single,secondary,no,401,yes,no,unknown,13,may,373,1,unknown,no
3427,26,admin.,single,secondary,no,92,yes,no,unknown,13,may,259,1,unknown,no
3428,21,blue-collar,single,secondary,no,-273,yes,yes,unknown,13,may,340,1,unknown,no
3429,23,blue-collar,single,primary,no,2594,yes,no,unknown,13,may,193,1,unknown,no
3430,25,services,single,secondary,no,382,yes,no,unknown,13,may,392,1,unknown,no
3431,40,blue-collar,married,primary,no,-166,yes,no,unknown,13,may,136,1,unknown,no
3432,39,admin.,divorced,secondary,no,-141,yes,no,unknown,13,may,148,1,unknown,no
3433,25,blue-collar,single,secondary,no,-250,yes,no,unknown,13,may,456,1,unknown,no
3434,26,technician,married,tertiary,no,3825,yes,no,unknown,13,may,107,1,unknown,no
3435,57,technician,married,secondary,no,0,no,no,unknown,13,may,44,1,unknown,no
3436,61,retired,married,primary,no,1060,yes,no,unknown,13,may,118,1,unknown,no
3437,34,blue-collar,married,secondary,no,-185,yes,yes,unknown,13,may,276,1,unknown,no
3438,47,unemployed,married,secondary,no,955,yes,no,unknown,13,may,47,1,unknown,no
3439,31,self-employed,married,secondary,no,263,yes,no,unknown,13,may,150,2,unknown,no
3440,45,blue-collar,married,secondary,no,4646,yes,no,unknown,13,may,118,1,unknown,no
3441,33,technician,single,tertiary,no,989,yes,yes,unknown,13,may,232,3,unknown,no
3442,27,technician,married,secondary,no,232,yes,yes,unknown,13,may,1167,1,unknown,no
3443,41,unemployed,married,primary,no,1483,yes,no,unknown,13,may,227,1,unknown,no
3444,58,technician,married,secondary,no,7495,yes,no,unknown,13,may,325,1,unknown,no
3445,45,management,married,tertiary,no,0,yes,yes,unknown,13,may,147,1,unknown,no
3446,49,self-employed,married,tertiary,no,2199,yes,no,unknown,13,may,98,1,unknown,no
3447,42,blue-collar,married,secondary,no,476,yes,no,unknown,13,may,93,1,unknown,no
3448,52,blue-collar,married,secondary,no,148,yes,no,unknown,13,may,83,1,unknown,no
3449,52,services,married,secondary,no,3241,yes,no,unknown,13,may,105,1,unknown,no
3450,49,retired,married,primary,no,2665,yes,no,unknown,13,may,67,1,unknown,no
3451,59,retired,married,secondary,no,1875,yes,no,unknown,13,may,77,1,unknown,no
3452,54,management,married,primary,no,879,yes,no,unknown,13,may,191,1,unknown,no
3453,46,blue-collar,married,secondary,no,1934,yes,no,unknown,13,may,20,1,unknown,no
3454,44,management,married,tertiary,no,0,no,no,unknown,13,may,27,1,unknown,no
3455,26,services,married,secondary,no,380,yes,no,unknown,13,may,260,3,unknown,no
3456,46,blue-collar,married,secondary,no,2485,yes,no,unknown,13,may,174,4,unknown,no
3457,59,retired,married,primary,no,5521,yes,yes,unknown,13,may,94,1,unknown,no
3458,43,blue-collar,married,unknown,no,24,yes,no,unknown,13,may,23,2,unknown,no
3459,50,blue-collar,married,secondary,no,160,yes,no,unknown,13,may,334,1,unknown,no
3460,26,blue-collar,single,secondary,no,-204,yes,no,unknown,13,may,609,2,unknown,no
3461,54,blue-collar,married,unknown,no,363,yes,no,unknown,13,may,202,1,unknown,no
3462,44,technician,divorced,secondary,no,181,no,no,unknown,13,may,302,1,unknown,no
3463,36,admin.,divorced,secondary,no,307,yes,no,unknown,13,may,121,2,unknown,no
3464,51,services,married,unknown,no,193,yes,no,unknown,13,may,202,3,unknown,no
3465,59,retired,married,secondary,no,3382,yes,no,unknown,13,may,806,1,unknown,no
3466,42,management,married,tertiary,no,1823,yes,no,unknown,13,may,31,1,unknown,no
3467,41,services,married,secondary,no,-111,yes,no,unknown,13,may,21,1,unknown,no
3468,43,blue-collar,married,unknown,no,3373,yes,no,unknown,13,may,156,1,unknown,no
3469,40,self-employed,married,primary,no,92,yes,no,unknown,13,may,92,1,unknown,no
3470,32,technician,married,tertiary,no,463,yes,no,unknown,13,may,128,2,unknown,no
3471,55,technician,married,unknown,no,1192,yes,no,unknown,13,may,481,1,unknown,no
3472,59,retired,married,secondary,no,2376,no,no,unknown,13,may,766,1,unknown,no
3473,30,blue-collar,married,secondary,no,-166,yes,yes,unknown,13,may,255,5,unknown,no
3474,47,admin.,married,secondary,no,3960,yes,no,unknown,13,may,110,1,unknown,no
3475,23,entrepreneur,single,primary,no,4,yes,no,unknown,13,may,395,2,unknown,yes
3476,44,blue-collar,married,primary,no,23,yes,no,unknown,13,may,135,1,unknown,no
3477,45,technician,married,secondary,no,639,yes,no,unknown,13,may,192,1,unknown,no
3478,35,technician,single,secondary,no,2144,yes,no,unknown,13,may,188,2,unknown,no
3479,41,technician,divorced,secondary,no,225,yes,yes,unknown,13,may,139,1,unknown,no
3480,59,management,divorced,primary,no,13308,yes,no,unknown,13,may,131,1,unknown,no
3481,29,services,single,primary,no,95,yes,no,unknown,13,may,266,2,unknown,no
3482,48,services,married,secondary,no,1199,yes,no,unknown,13,may,76,1,unknown,no
3483,49,management,married,tertiary,no,400,yes,no,unknown,13,may,122,1,unknown,no
3484,60,blue-collar,married,primary,no,1262,yes,yes,unknown,13,may,1015,1,unknown,yes
3485,45,management,married,tertiary,no,849,no,no,unknown,13,may,60,1,unknown,no
3486,48,management,married,tertiary,no,1949,yes,no,unknown,13,may,683,2,unknown,yes
3487,45,entrepreneur,divorced,tertiary,no,-395,yes,no,unknown,13,may,470,1,unknown,yes
3488,48,management,married,tertiary,no,618,no,no,unknown,13,may,149,1,unknown,no
3489,54,retired,married,primary,no,0,yes,no,unknown,13,may,106,1,unknown,no
3490,44,technician,married,tertiary,no,0,yes,yes,unknown,13,may,127,2,unknown,no
3491,46,blue-collar,single,primary,no,355,yes,no,unknown,13,may,320,1,unknown,no
3492,52,admin.,divorced,secondary,no,131,yes,yes,unknown,13,may,145,1,unknown,no
3493,44,management,married,tertiary,no,6203,yes,yes,unknown,13,may,129,1,unknown,no
3494,52,services,divorced,secondary,no,1635,yes,no,unknown,13,may,730,1,unknown,no
3495,46,entrepreneur,single,tertiary,no,580,yes,no,unknown,13,may,36,1,unknown,no
3496,54,admin.,divorced,secondary,no,1814,no,no,unknown,13,may,521,1,unknown,no
3497,49,entrepreneur,divorced,secondary,no,159,yes,no,unknown,13,may,95,3,unknown,no
3498,46,management,married,tertiary,no,48,no,no,unknown,13,may,120,1,unknown,no
3499,48,services,divorced,primary,no,189,yes,no,unknown,13,may,768,1,unknown,no
3500,43,blue-collar,married,unknown,no,-633,yes,yes,unknown,13,may,277,1,unknown,no
3501,50,blue-collar,married,primary,no,5356,no,no,unknown,13,may,289,1,unknown,no
3502,44,blue-collar,married,secondary,no,476,yes,no,unknown,13,may,473,1,unknown,no
3503,43,unemployed,divorced,secondary,no,4478,yes,no,unknown,13,may,133,1,unknown,no
3504,51,admin.,single,secondary,no,3132,no,no,unknown,13,may,459,1,unknown,no
3505,59,retired,married,tertiary,no,-892,yes,no,unknown,13,may,129,1,unknown,no
3506,52,technician,married,secondary,no,11,yes,no,unknown,13,may,420,1,unknown,no
3507,35,admin.,single,secondary,no,414,yes,no,unknown,13,may,386,2,unknown,no
3508,36,blue-collar,married,secondary,no,1165,yes,no,unknown,13,may,1001,4,unknown,yes
3509,32,services,married,secondary,no,3839,yes,no,unknown,13,may,76,1,unknown,no
3510,41,blue-collar,married,secondary,no,196,yes,no,unknown,13,may,488,1,unknown,no
3511,47,blue-collar,married,primary,no,521,yes,no,unknown,13,may,262,1,unknown,no
3512,45,services,married,secondary,no,350,yes,yes,unknown,13,may,146,1,unknown,no
3513,45,blue-collar,married,secondary,no,8680,yes,no,unknown,13,may,503,1,unknown,no
3514,45,entrepreneur,divorced,tertiary,no,0,yes,no,unknown,13,may,170,1,unknown,no
3515,29,technician,single,secondary,no,309,yes,no,unknown,13,may,214,1,unknown,no
3516,36,management,married,tertiary,no,125,yes,no,unknown,13,may,355,1,unknown,no
3517,37,blue-collar,divorced,secondary,no,368,yes,no,unknown,13,may,194,2,unknown,no
3518,44,admin.,married,secondary,no,1362,yes,no,unknown,13,may,46,1,unknown,no
3519,56,retired,married,secondary,no,296,yes,no,unknown,13,may,128,1,unknown,no
3520,52,management,married,unknown,no,2240,yes,no,unknown,13,may,845,1,unknown,yes
3521,57,management,married,secondary,no,1026,yes,no,unknown,13,may,52,2,unknown,no
3522,54,services,married,secondary,no,1301,yes,no,unknown,13,may,173,1,unknown,no
3523,49,entrepreneur,married,primary,no,199,no,no,unknown,13,may,113,2,unknown,no
3524,24,blue-collar,single,unknown,no,11,yes,no,unknown,13,may,109,2,unknown,no
3525,42,self-employed,married,tertiary,no,5,yes,no,unknown,13,may,853,1,unknown,no
3526,40,management,married,tertiary,no,373,yes,yes,unknown,13,may,518,1,unknown,no
3527,25,management,single,tertiary,no,1270,yes,no,unknown,13,may,124,2,unknown,no
3528,28,blue-collar,single,secondary,no,416,yes,no,unknown,13,may,452,2,unknown,no
3529,53,retired,married,secondary,no,-27,no,no,unknown,13,may,209,9,unknown,no
3530,40,admin.,divorced,secondary,no,221,yes,no,unknown,13,may,154,2,unknown,no
3531,27,services,single,secondary,no,331,yes,no,unknown,13,may,203,2,unknown,no
3532,34,management,married,tertiary,no,402,yes,no,unknown,13,may,813,2,unknown,no
3533,56,self-employed,married,secondary,no,123,no,no,unknown,13,may,81,1,unknown,no
3534,45,blue-collar,married,secondary,no,105,yes,yes,unknown,13,may,119,1,unknown,no
3535,27,blue-collar,married,secondary,no,0,yes,no,unknown,13,may,296,1,unknown,no
3536,53,retired,married,tertiary,no,1691,no,no,unknown,13,may,916,2,unknown,no
3537,34,technician,single,tertiary,no,2,yes,no,unknown,13,may,60,2,unknown,no
3538,44,admin.,single,unknown,no,3,yes,no,unknown,13,may,443,1,unknown,no
3539,46,blue-collar,married,primary,no,399,yes,no,unknown,13,may,353,1,unknown,no
3540,53,retired,single,secondary,no,1421,yes,no,unknown,13,may,225,2,unknown,no
3541,26,technician,married,tertiary,no,8,yes,yes,unknown,13,may,262,2,unknown,no
3542,31,admin.,single,secondary,no,150,yes,yes,unknown,13,may,431,2,unknown,no
3543,35,services,married,secondary,no,-371,yes,no,unknown,13,may,358,2,unknown,no
3544,43,technician,married,secondary,no,1916,yes,no,unknown,13,may,565,2,unknown,no
3545,47,blue-collar,married,primary,no,300,yes,no,unknown,13,may,103,3,unknown,no
3546,37,entrepreneur,divorced,secondary,no,175,yes,yes,unknown,13,may,753,6,unknown,yes
3547,57,retired,married,tertiary,no,3571,no,no,unknown,13,may,708,2,unknown,no
3548,41,blue-collar,married,primary,no,1135,yes,no,unknown,13,may,265,1,unknown,no
3549,55,admin.,divorced,unknown,no,789,yes,no,unknown,13,may,434,2,unknown,no
3550,51,admin.,divorced,secondary,no,2195,yes,no,unknown,13,may,59,1,unknown,no
3551,27,blue-collar,single,secondary,no,1311,yes,no,unknown,13,may,805,2,unknown,no
3552,53,management,married,secondary,yes,-689,yes,no,unknown,13,may,242,1,unknown,no
3553,39,admin.,single,secondary,no,14,yes,yes,unknown,13,may,19,9,unknown,no
3554,35,admin.,married,secondary,no,56,yes,no,unknown,13,may,93,6,unknown,no
3555,28,technician,single,secondary,no,26765,no,no,unknown,13,may,210,8,unknown,no
3556,29,blue-collar,divorced,unknown,no,17,yes,no,unknown,13,may,31,2,unknown,no
3557,51,technician,married,secondary,no,463,yes,no,unknown,13,may,213,5,unknown,no
3558,46,admin.,single,secondary,no,751,yes,no,unknown,13,may,104,2,unknown,no
3559,50,unemployed,married,secondary,no,3478,yes,no,unknown,13,may,342,3,unknown,no
3560,56,entrepreneur,married,unknown,no,88,yes,no,unknown,13,may,172,2,unknown,no
3561,28,blue-collar,married,secondary,no,64,yes,no,unknown,13,may,160,3,unknown,no
3562,51,management,married,tertiary,no,36,yes,no,unknown,13,may,535,2,unknown,no
3563,54,housemaid,married,secondary,no,42,yes,no,unknown,13,may,514,5,unknown,no
3564,47,blue-collar,married,primary,no,113,yes,no,unknown,13,may,276,1,unknown,no
3565,49,self-employed,married,secondary,no,358,yes,yes,unknown,13,may,176,3,unknown,no
3566,46,blue-collar,divorced,primary,no,274,yes,no,unknown,13,may,20,1,unknown,no
3567,41,management,married,tertiary,no,0,yes,no,unknown,13,may,161,1,unknown,no
3568,45,admin.,married,secondary,no,985,yes,no,unknown,13,may,390,1,unknown,no
3569,31,blue-collar,married,primary,no,81,yes,no,unknown,13,may,245,4,unknown,no
3570,53,admin.,divorced,secondary,no,592,yes,no,unknown,13,may,151,1,unknown,no
3571,60,admin.,divorced,unknown,no,791,yes,no,unknown,13,may,144,1,unknown,no
3572,55,retired,married,secondary,no,708,yes,no,unknown,13,may,901,2,unknown,no
3573,54,technician,divorced,secondary,no,51,yes,no,unknown,13,may,123,1,unknown,no
3574,46,blue-collar,married,primary,no,0,yes,no,unknown,13,may,204,3,unknown,no
3575,41,technician,single,unknown,no,356,yes,no,unknown,13,may,93,2,unknown,no
3576,34,admin.,married,secondary,no,34,yes,no,unknown,13,may,188,3,unknown,no
3577,51,technician,married,secondary,no,12061,yes,no,unknown,13,may,332,1,unknown,no
3578,31,admin.,single,secondary,no,513,yes,no,unknown,13,may,180,1,unknown,no
3579,55,technician,married,secondary,no,6958,yes,yes,unknown,13,may,178,2,unknown,no
3580,44,management,married,tertiary,no,126,yes,no,unknown,13,may,92,1,unknown,no
3581,25,services,single,secondary,no,54,yes,no,unknown,13,may,318,2,unknown,no
3582,36,blue-collar,married,secondary,no,373,yes,no,unknown,13,may,94,1,unknown,no
3583,33,blue-collar,married,secondary,no,304,yes,no,unknown,13,may,139,2,unknown,no
3584,46,blue-collar,married,secondary,no,781,no,no,unknown,13,may,152,1,unknown,no
3585,43,blue-collar,divorced,primary,no,42,no,no,unknown,13,may,188,1,unknown,no
3586,46,management,married,tertiary,no,618,yes,no,unknown,13,may,54,3,unknown,no
3587,53,blue-collar,married,secondary,no,1570,yes,no,unknown,13,may,29,1,unknown,no
3588,52,technician,divorced,secondary,no,1161,yes,no,unknown,13,may,271,1,unknown,no
3589,57,management,divorced,unknown,no,0,no,no,unknown,13,may,95,1,unknown,no
3590,31,blue-collar,single,secondary,no,-745,yes,no,unknown,13,may,227,1,unknown,no
3591,54,services,married,secondary,no,88,yes,no,unknown,13,may,190,1,unknown,no
3592,37,management,married,tertiary,no,1330,yes,no,unknown,13,may,60,1,unknown,no
3593,41,blue-collar,married,secondary,no,641,yes,no,unknown,13,may,161,1,unknown,no
3594,44,admin.,married,secondary,no,1423,yes,no,unknown,13,may,162,4,unknown,no
3595,26,services,single,secondary,no,8206,yes,no,unknown,13,may,213,2,unknown,no
3596,40,blue-collar,married,primary,no,4436,yes,no,unknown,13,may,67,2,unknown,no
3597,32,admin.,divorced,secondary,no,1611,yes,yes,unknown,13,may,93,1,unknown,no
3598,44,technician,single,tertiary,no,607,yes,no,unknown,13,may,119,2,unknown,no
3599,44,blue-collar,married,primary,no,300,yes,no,unknown,13,may,297,3,unknown,no
3600,35,technician,married,secondary,no,304,yes,no,unknown,13,may,3,1,unknown,no
3601,49,services,married,secondary,no,254,yes,no,unknown,13,may,179,1,unknown,no
3602,44,technician,married,secondary,no,3790,yes,no,unknown,13,may,342,2,unknown,no
3603,40,blue-collar,married,secondary,no,59,yes,no,unknown,13,may,420,1,unknown,no
3604,39,blue-collar,married,secondary,no,1554,yes,no,unknown,13,may,378,1,unknown,no
3605,51,blue-collar,divorced,tertiary,no,257,yes,no,unknown,13,may,190,1,unknown,no
3606,59,retired,divorced,primary,no,643,yes,no,unknown,13,may,354,2,unknown,no
3607,42,admin.,married,secondary,no,128,yes,no,unknown,13,may,190,1,unknown,no
3608,47,services,divorced,secondary,no,743,yes,yes,unknown,13,may,367,1,unknown,no
3609,57,blue-collar,married,primary,no,1460,no,no,unknown,13,may,91,2,unknown,no
3610,42,management,married,secondary,no,-32,yes,no,unknown,13,may,77,1,unknown,no
3611,40,services,married,primary,no,1117,yes,no,unknown,13,may,280,1,unknown,no
3612,44,technician,married,primary,no,2887,yes,no,unknown,13,may,182,1,unknown,no
3613,38,admin.,single,unknown,no,446,yes,no,unknown,13,may,386,1,unknown,no
3614,51,management,married,tertiary,no,1212,yes,no,unknown,13,may,184,1,unknown,no
3615,48,management,married,tertiary,no,2218,yes,no,unknown,13,may,43,2,unknown,no
3616,48,blue-collar,married,secondary,no,705,no,no,unknown,13,may,108,2,unknown,no
3617,42,blue-collar,divorced,primary,no,299,yes,no,unknown,13,may,253,2,unknown,no
3618,48,entrepreneur,married,tertiary,no,313,yes,no,unknown,13,may,195,2,unknown,no
3619,49,management,married,tertiary,no,12482,yes,yes,unknown,13,may,46,3,unknown,no
3620,44,services,married,secondary,no,29312,no,no,unknown,13,may,226,1,unknown,no
3621,44,services,married,primary,no,2226,yes,yes,unknown,13,may,55,1,unknown,no
3622,32,blue-collar,single,secondary,no,1940,yes,yes,unknown,13,may,299,3,unknown,no
3623,43,blue-collar,married,secondary,no,576,yes,yes,unknown,13,may,148,1,unknown,no
3624,44,services,divorced,secondary,no,0,yes,yes,unknown,13,may,97,1,unknown,no
